Key,Planet,Ticker,Type,Factor
AX-872d-FEO,AX-872d,FEO,MINERAL,0.029650725424289703
AX-872d-LIO,AX-872d,LIO,MINERAL,0.14291132986545563
AX-872f-NE,AX-872f,NE,GASEOUS,0.0754329115152359
AX-872h-LES,AX-872h,LES,GASEOUS,0.019264070317149162
AX-908b-BOR,AX-908b,BOR,MINERAL,0.014645442366600037
AX-908b-HE,AX-908b,HE,GASEOUS,0.021701645106077194
AX-908b-TAI,AX-908b,TAI,MINERAL,0.18167397379875183
AX-908c-BRM,AX-908c,BRM,MINERAL,0.3490312993526459
AX-908d-AMM,AX-908d,AMM,MINERAL,0.018785197287797928
BI-373a-CUO,BI-373a,CUO,MINERAL,0.01526471134275198
BI-373a-LST,BI-373a,LST,MINERAL,0.578517496585846
BI-373a-MAG,BI-373a,MAG,MINERAL,0.24591690301895142
BI-373b-AMM,BI-373b,AMM,LIQUID,0.07850079238414764
BI-373b-BRM,BI-373b,BRM,MINERAL,0.03524782508611679
BI-373b-LIO,BI-373b,LIO,MINERAL,0.03817995265126228
BI-373c-LIO,BI-373c,LIO,MINERAL,0.03897706791758537
BI-373c-LST,BI-373c,LST,MINERAL,0.42684873938560486
BI-417a-AMM,BI-417a,AMM,GASEOUS,0.01924973353743553
BI-417a-CUO,BI-417a,CUO,MINERAL,0.24812541902065277
BI-417a-GAL,BI-417a,GAL,MINERAL,0.1410750299692154
BI-417a-TAI,BI-417a,TAI,MINERAL,0.03700944408774376
BI-417b-BOR,BI-417b,BOR,MINERAL,0.04921621456742287
BI-417b-HE,BI-417b,HE,GASEOUS,0.021944714710116386
BI-417c-HE,BI-417c,HE,GASEOUS,0.016561416909098625
BI-417c-LIO,BI-417c,LIO,MINERAL,0.034014977514743805
BI-417c-TAI,BI-417c,TAI,MINERAL,0.04321810230612755
BI-417d-BER,BI-417d,BER,MINERAL,0.020260514691472054
BI-417d-GAL,BI-417d,GAL,MINERAL,0.03683694079518318
BI-417d-LIO,BI-417d,LIO,MINERAL,0.02102934941649437
BI-500a-GAL,BI-500a,GAL,MINERAL,0.01485974807292223
BI-500a-HE,BI-500a,HE,GASEOUS,0.024164652451872826
BI-500a-LES,BI-500a,LES,GASEOUS,0.01884402520954609
BI-500b-ALO,BI-500b,ALO,MINERAL,0.48952773213386536
BI-500b-BOR,BI-500b,BOR,MINERAL,0.03792623430490494
BI-500b-LIO,BI-500b,LIO,MINERAL,0.42926934361457825
BI-500c-HAL,BI-500c,HAL,MINERAL,0.20469962060451508
BI-500d-AR,BI-500d,AR,GASEOUS,0.1597481369972229
BI-805a-BRM,BI-805a,BRM,MINERAL,0.04143402352929115
BI-805a-SIO,BI-805a,SIO,MINERAL,0.5969038009643555
BI-805b-BRM,BI-805b,BRM,MINERAL,0.5061162710189819
BI-805b-GAL,BI-805b,GAL,MINERAL,0.34260860085487366
BI-805c-FEO,BI-805c,FEO,MINERAL,0.5900026559829712
BI-805c-HE,BI-805c,HE,GASEOUS,0.0881628468632698
BI-805c-TCO,BI-805c,TCO,MINERAL,0.03522815182805061
BI-805d-LIO,BI-805d,LIO,MINERAL,0.16708335280418396
BS-257a-BRM,BS-257a,BRM,MINERAL,0.03070651739835739
BS-257a-CUO,BS-257a,CUO,MINERAL,0.03737698122859001
BS-257a-SIO,BS-257a,SIO,MINERAL,0.7152752876281738
BS-257b-TAI,BS-257b,TAI,MINERAL,0.1572055071592331
BS-257c-GAL,BS-257c,GAL,MINERAL,0.02261650562286377
BS-257c-HAL,BS-257c,HAL,MINERAL,0.14006300270557404
BS-257c-LST,BS-257c,LST,MINERAL,0.04310915246605873
BS-257e-ALO,BS-257e,ALO,MINERAL,0.2739218771457672
BS-257e-GAL,BS-257e,GAL,MINERAL,0.028090879321098328
BS-257e-HE,BS-257e,HE,GASEOUS,0.03269357606768608
BS-257f-BER,BS-257f,BER,MINERAL,0.11873839795589447
BS-257f-SIO,BS-257f,SIO,MINERAL,0.03289935365319252
BS-290a-BRM,BS-290a,BRM,MINERAL,0.03221314027905464
BS-290a-CLI,BS-290a,CLI,MINERAL,0.03240516409277916
BS-290a-HAL,BS-290a,HAL,MINERAL,0.27127575874328613
BS-290a-HE,BS-290a,HE,GASEOUS,0.02045123092830181
BS-290b-BRM,BS-290b,BRM,MINERAL,0.4414733946323395
BS-290b-GAL,BS-290b,GAL,MINERAL,0.016368869692087173
BS-290b-HAL,BS-290b,HAL,MINERAL,0.10429564118385315
BS-290b-HE,BS-290b,HE,GASEOUS,0.06305914372205734
BS-290c-BRM,BS-290c,BRM,MINERAL,0.02887522242963314
BS-290c-FEO,BS-290c,FEO,MINERAL,0.6032562851905823
BS-290d-HAL,BS-290d,HAL,MINERAL,0.21399730443954468
BS-290e-BRM,BS-290e,BRM,MINERAL,0.2804259657859802
BS-290e-GAL,BS-290e,GAL,MINERAL,0.16048790514469147
BS-290e-SIO,BS-290e,SIO,MINERAL,0.41834506392478943
BS-409a-GAL,BS-409a,GAL,MINERAL,0.017562616616487503
BS-409a-O,BS-409a,O,LIQUID,0.22738699615001678
BS-409b-SIO,BS-409b,SIO,MINERAL,0.7349403500556946
BS-409c-O,BS-409c,O,GASEOUS,0.29489466547966003
BS-409e-HE,BS-409e,HE,GASEOUS,0.33485886454582214
BS-409f-AMM,BS-409f,AMM,MINERAL,0.0199753325432539
BS-409f-H,BS-409f,H,GASEOUS,0.046074576675891876
BS-531b-ALO,BS-531b,ALO,MINERAL,0.015482946299016476
BS-531b-HE,BS-531b,HE,GASEOUS,0.01193784736096859
BS-658a-AMM,BS-658a,AMM,MINERAL,0.09718789905309677
BS-658b-FEO,BS-658b,FEO,MINERAL,0.6336239576339722
BS-658b-H,BS-658b,H,GASEOUS,0.025626419112086296
BS-658d-GAL,BS-658d,GAL,MINERAL,0.02500854805111885
BS-658d-HAL,BS-658d,HAL,MINERAL,0.022135909646749496
BS-658e-MGS,BS-658e,MGS,MINERAL,0.029030533507466316
BS-658g-O,BS-658g,O,MINERAL,0.028683757409453392
BS-658h-F,BS-658h,F,GASEOUS,0.04013918712735176
BS-658h-H,BS-658h,H,GASEOUS,0.03814775496721268
BS-658i-O,BS-658i,O,MINERAL,0.025988169014453888
BS-658j-BOR,BS-658j,BOR,MINERAL,0.1773998886346817
BS-658j-CLI,BS-658j,CLI,MINERAL,0.4075953960418701
BS-658j-GAL,BS-658j,GAL,MINERAL,0.03744734823703766
BS-658j-N,BS-658j,N,MINERAL,0.061545878648757935
BS-788a-MGS,BS-788a,MGS,MINERAL,0.03314635902643204
BS-788b-FEO,BS-788b,FEO,MINERAL,0.04231281951069832
BS-788b-H,BS-788b,H,GASEOUS,0.10006420314311981
BS-788b-SIO,BS-788b,SIO,MINERAL,0.31272873282432556
BS-788c-CLI,BS-788c,CLI,MINERAL,0.4000000059604645
BS-788c-NE,BS-788c,NE,GASEOUS,0.10000000149011612
BS-788c-SIO,BS-788c,SIO,MINERAL,0.15000000596046448
BS-788d-BOR,BS-788d,BOR,MINERAL,0.012518479488790035
BS-788d-SIO,BS-788d,SIO,MINERAL,0.2664560377597809
BS-788e-AR,BS-788e,AR,LIQUID,0.016549956053495407
BS-788e-LST,BS-788e,LST,MINERAL,0.03187552094459534
BS-788e-MGS,BS-788e,MGS,MINERAL,0.03234316036105156
BS-788f-AMM,BS-788f,AMM,MINERAL,0.04139082878828049
BS-865a-CLI,BS-865a,CLI,MINERAL,0.02702350914478302
BS-865a-HE,BS-865a,HE,GASEOUS,0.14644958078861237
BS-865b-BRM,BS-865b,BRM,MINERAL,0.5488109588623047
BS-865b-GAL,BS-865b,GAL,MINERAL,0.4614757299423218
BS-865b-HE,BS-865b,HE,GASEOUS,0.13919301331043243
BS-865c-ALO,BS-865c,ALO,MINERAL,0.18955948948860168
BS-865c-CLI,BS-865c,CLI,MINERAL,0.5169456601142883
BS-865c-MGS,BS-865c,MGS,MINERAL,0.025913406163454056
BS-865d-F,BS-865d,F,GASEOUS,0.13479413092136383
BS-865f-NE,BS-865f,NE,GASEOUS,0.08653997629880905
BS-865g-AMM,BS-865g,AMM,MINERAL,0.03916649520397186
BS-865g-N,BS-865g,N,LIQUID,0.653900146484375
BS-987a-N,BS-987a,N,GASEOUS,0.05724406987428665
BS-987a-SIO,BS-987a,SIO,MINERAL,0.5710717439651489
BS-987b-TS,BS-987b,TS,MINERAL,0.019734298810362816
BS-987c-AMM,BS-987c,AMM,LIQUID,0.01695953868329525
BS-987c-GAL,BS-987c,GAL,MINERAL,0.0242961086332798
BS-987c-NE,BS-987c,NE,GASEOUS,0.015609998255968094
BS-987c-TAI,BS-987c,TAI,MINERAL,0.14076951146125793
BS-987d-BOR,BS-987d,BOR,MINERAL,0.02286120317876339
BS-987d-FEO,BS-987d,FEO,MINERAL,0.6969037055969238
BS-987e-AMM,BS-987e,AMM,MINERAL,0.3292710781097412
BS-987f-HE3,BS-987f,HE3,GASEOUS,0.03263889625668526
CB-045a-CLI,CB-045a,CLI,MINERAL,0.23926356434822083
CB-045a-SIO,CB-045a,SIO,MINERAL,0.307556688785553
CB-045c-AUO,CB-045c,AUO,MINERAL,0.17383518815040588
CB-045d-LST,CB-045d,LST,MINERAL,0.41603419184684753
CB-045d-MGS,CB-045d,MGS,MINERAL,0.039092861115932465
CB-045e-CLI,CB-045e,CLI,MINERAL,0.2096042037010193
CB-045e-N,CB-045e,N,LIQUID,0.04558010771870613
CB-045e-O,CB-045e,O,LIQUID,0.013052561320364475
CB-045f-HE,CB-045f,HE,GASEOUS,0.04073728248476982
CB-045g-AMM,CB-045g,AMM,MINERAL,0.04113275930285454
CB-045g-HE,CB-045g,HE,GASEOUS,0.03074493817985058
CB-276a-MAG,CB-276a,MAG,MINERAL,0.15815235674381256
CB-276b-AR,CB-276b,AR,GASEOUS,0.028141075745224953
CB-276b-H2O,CB-276b,H2O,MINERAL,0.5433036088943481
CB-276c-FEO,CB-276c,FEO,MINERAL,0.0330653190612793
CB-276c-H,CB-276c,H,GASEOUS,0.03638280928134918
CB-282a-AMM,CB-282a,AMM,GASEOUS,0.015407457016408443
CB-282a-GAL,CB-282a,GAL,MINERAL,0.04673580452799797
CB-282b-H2O,CB-282b,H2O,MINERAL,0.026652101427316666
CB-282b-SIO,CB-282b,SIO,MINERAL,0.5981196165084839
CB-282c-AMM,CB-282c,AMM,MINERAL,0.02255096845328808
CB-282c-MGS,CB-282c,MGS,MINERAL,0.023877741768956184
CB-282c-SIO,CB-282c,SIO,MINERAL,0.45072802901268005
CB-282d-H,CB-282d,H,GASEOUS,0.5375293493270874
CB-282e-HE,CB-282e,HE,GASEOUS,0.027607014402747154
CB-528a-AMM,CB-528a,AMM,LIQUID,0.04171539843082428
CB-528b-MAG,CB-528b,MAG,MINERAL,0.03871015086770058
CB-528b-N,CB-528b,N,GASEOUS,0.01794494315981865
CB-528b-TIO,CB-528b,TIO,MINERAL,0.015767259523272514
CB-528c-GAL,CB-528c,GAL,MINERAL,0.03407945856451988
CB-528c-TAI,CB-528c,TAI,MINERAL,0.03278351575136185
CB-528d-HE,CB-528d,HE,GASEOUS,0.049045175313949585
CB-528e-NE,CB-528e,NE,GASEOUS,0.03690618276596069
CC-541a-BRM,CC-541a,BRM,MINERAL,0.011677511967718601
CC-541a-H2O,CC-541a,H2O,GASEOUS,0.23073570430278778
CC-541a-HE,CC-541a,HE,GASEOUS,0.1405760794878006
CC-541b-GAL,CC-541b,GAL,MINERAL,0.10447224974632263
CC-541b-LIO,CC-541b,LIO,MINERAL,0.03584200516343117
CC-541d-CUO,CC-541d,CUO,MINERAL,0.04323847219347954
CC-541d-HE,CC-541d,HE,GASEOUS,0.029649244621396065
CC-541e-AR,CC-541e,AR,LIQUID,0.1785590946674347
CC-541g-AR,CC-541g,AR,MINERAL,0.154124915599823
CC-541g-N,CC-541g,N,MINERAL,0.4977093040943146
CC-558a-BRM,CC-558a,BRM,MINERAL,0.2306484431028366
CC-558a-SIO,CC-558a,SIO,MINERAL,0.025216154754161835
CC-558b-BTS,CC-558b,BTS,LIQUID,0.10644736886024475
CC-558b-CLI,CC-558b,CLI,MINERAL,0.012631743215024471
CC-558b-HE,CC-558b,HE,GASEOUS,0.01597534865140915
CC-558c-ALO,CC-558c,ALO,MINERAL,0.4203551411628723
CC-558c-MAG,CC-558c,MAG,MINERAL,0.16562284529209137
CC-674a-BER,CC-674a,BER,MINERAL,0.15025894343852997
CC-674b-BRM,CC-674b,BRM,MINERAL,0.39957696199417114
CC-674b-GAL,CC-674b,GAL,MINERAL,0.04036986455321312
CC-674b-HAL,CC-674b,HAL,MINERAL,0.27425917983055115
CC-674c-BER,CC-674c,BER,MINERAL,0.028591854497790337
CC-674c-FEO,CC-674c,FEO,MINERAL,0.0389084555208683
CC-674c-HE,CC-674c,HE,GASEOUS,0.016560742631554604
CC-674c-TAI,CC-674c,TAI,MINERAL,0.12515568733215332
CC-674d-AMM,CC-674d,AMM,GASEOUS,0.01343885250389576
CC-674d-FEO,CC-674d,FEO,MINERAL,0.5019952058792114
CC-674d-LST,CC-674d,LST,MINERAL,0.03610652685165405
CC-674d-TAI,CC-674d,TAI,MINERAL,0.21901708841323853
CC-674e-HE,CC-674e,HE,GASEOUS,0.1892629712820053
CC-848b-BRM,CC-848b,BRM,MINERAL,0.20431122183799744
CC-848b-HE,CC-848b,HE,GASEOUS,0.05040675401687622
CC-848c-BOR,CC-848c,BOR,MINERAL,0.04970870539546013
CC-848c-HE,CC-848c,HE,GASEOUS,0.24611318111419678
CC-848c-SIO,CC-848c,SIO,MINERAL,0.020424626767635345
CC-848d-CLI,CC-848d,CLI,MINERAL,0.41929712891578674
CC-848g-HE,CC-848g,HE,GASEOUS,0.17026449739933014
CC-848h-AR,CC-848h,AR,MINERAL,0.15778204798698425
CC-848h-HE,CC-848h,HE,GASEOUS,0.04328303411602974
CG-021a-BRM,CG-021a,BRM,MINERAL,0.04465551674365997
CG-021a-H,CG-021a,H,GASEOUS,0.09914815425872803
CG-021a-SIO,CG-021a,SIO,MINERAL,0.01768469251692295
CG-021c-HE,CG-021c,HE,GASEOUS,0.06784197688102722
CG-021d-FEO,CG-021d,FEO,MINERAL,0.02822197414934635
CG-021d-HE,CG-021d,HE,GASEOUS,0.1294579952955246
CG-021d-SIO,CG-021d,SIO,MINERAL,0.47814416885375977
CG-021g-N,CG-021g,N,GASEOUS,0.252449631690979
CG-044a-GAL,CG-044a,GAL,MINERAL,0.3218986690044403
CG-044a-HE,CG-044a,HE,GASEOUS,0.06756656616926193
CG-044b-BRM,CG-044b,BRM,MINERAL,0.41545507311820984
CG-044c-AMM,CG-044c,AMM,MINERAL,0.12835879623889923
CG-044c-LST,CG-044c,LST,MINERAL,0.42473477125167847
CG-044c-N,CG-044c,N,MINERAL,0.2584003210067749
CG-044c-O,CG-044c,O,LIQUID,0.013824772089719772
CG-044d-AMM,CG-044d,AMM,MINERAL,0.3142443895339966
CG-044d-HE,CG-044d,HE,GASEOUS,0.3803756833076477
CG-044d-O,CG-044d,O,LIQUID,0.014366193674504757
CG-044e-AMM,CG-044e,AMM,MINERAL,0.04721040651202202
CG-281a-GAL,CG-281a,GAL,MINERAL,0.03193585202097893
CG-281a-O,CG-281a,O,GASEOUS,0.01462228037416935
CG-281b-FEO,CG-281b,FEO,MINERAL,0.0276105385273695
CG-281b-LIO,CG-281b,LIO,MINERAL,0.010489757172763348
CG-281c-MAG,CG-281c,MAG,MINERAL,0.10598646104335785
CG-281f-AMM,CG-281f,AMM,MINERAL,0.012694105505943298
CG-281f-HE,CG-281f,HE,GASEOUS,0.01485538575798273
CG-339a-BOR,CG-339a,BOR,MINERAL,0.12797492742538452
CG-339a-FEO,CG-339a,FEO,MINERAL,0.031015103682875633
CG-339a-SIO,CG-339a,SIO,MINERAL,0.5703207850456238
CG-339b-AMM,CG-339b,AMM,GASEOUS,0.13899332284927368
CG-339b-H2O,CG-339b,H2O,LIQUID,0.045616183429956436
CG-339c-AMM,CG-339c,AMM,LIQUID,0.015016968362033367
CG-339c-LST,CG-339c,LST,MINERAL,0.48113977909088135
CG-339d-CLI,CG-339d,CLI,MINERAL,0.02377139776945114
CG-339f-HE3,CG-339f,HE3,GASEOUS,0.06936483830213547
CG-856a-CLI,CG-856a,CLI,MINERAL,0.32209938764572144
CG-856b-GAL,CG-856b,GAL,MINERAL,0.35506635904312134
CG-856b-H2O,CG-856b,H2O,MINERAL,0.6187673211097717
CG-856c-FEO,CG-856c,FEO,MINERAL,0.04508871212601662
CG-856c-H,CG-856c,H,GASEOUS,0.03260334953665733
CG-856d-MGS,CG-856d,MGS,MINERAL,0.03101423755288124
CH-115a-BRM,CH-115a,BRM,MINERAL,0.04554082825779915
CH-115a-GAL,CH-115a,GAL,MINERAL,0.28583139181137085
CH-115a-LST,CH-115a,LST,MINERAL,0.5259007811546326
CH-115b-BRM,CH-115b,BRM,MINERAL,0.5452452301979065
CH-115b-LIO,CH-115b,LIO,MINERAL,0.41280192136764526
CH-115b-SIO,CH-115b,SIO,MINERAL,0.7676395177841187
CH-115c-BER,CH-115c,BER,MINERAL,0.11774326860904694
CH-115c-HE,CH-115c,HE,GASEOUS,0.06402186304330826
CH-115c-MGS,CH-115c,MGS,MINERAL,0.018596448004245758
CH-115d-HE3,CH-115d,HE3,GASEOUS,0.10756681859493256
CH-115e-HE,CH-115e,HE,GASEOUS,0.026962388306856155
CH-115e-HE3,CH-115e,HE3,GASEOUS,0.16688312590122223
CH-131a-H2O,CH-131a,H2O,GASEOUS,0.02486094832420349
CH-131a-LIO,CH-131a,LIO,MINERAL,0.03749183565378189
CH-131a-MAG,CH-131a,MAG,MINERAL,0.04793441295623779
CH-131b-AMM,CH-131b,AMM,LIQUID,0.04152168333530426
CH-131b-CLI,CH-131b,CLI,MINERAL,0.44621574878692627
CH-131b-SCR,CH-131b,SCR,MINERAL,0.15143637359142303
CH-131c-FEO,CH-131c,FEO,MINERAL,0.7341493368148804
CH-131c-GAL,CH-131c,GAL,MINERAL,0.035384587943553925
CH-131c-SIO,CH-131c,SIO,MINERAL,0.5172369480133057
CH-131d-BER,CH-131d,BER,MINERAL,0.22285571694374084
CH-131d-SIO,CH-131d,SIO,MINERAL,0.7136999368667603
CH-131e-AMM,CH-131e,AMM,MINERAL,0.5309948325157166
CH-131f-F,CH-131f,F,GASEOUS,0.025288060307502747
CH-364a-BRM,CH-364a,BRM,MINERAL,0.46275603771209717
CH-364a-GAL,CH-364a,GAL,MINERAL,0.018162989988923073
CH-364a-HAL,CH-364a,HAL,MINERAL,0.18108709156513214
CH-364a-MAG,CH-364a,MAG,MINERAL,0.14078949391841888
CH-364b-TAI,CH-364b,TAI,MINERAL,0.13237923383712769
CH-364d-AMM,CH-364d,AMM,MINERAL,0.03959912061691284
CH-364e-O,CH-364e,O,GASEOUS,0.033117782324552536
CH-364f-AMM,CH-364f,AMM,MINERAL,0.048057302832603455
CH-657a-FEO,CH-657a,FEO,MINERAL,0.03667064756155014
CH-657a-SCR,CH-657a,SCR,MINERAL,0.2362845540046692
CH-657a-TAI,CH-657a,TAI,MINERAL,0.048275090754032135
CH-657b-AMM,CH-657b,AMM,MINERAL,0.021671708673238754
CH-657b-BRM,CH-657b,BRM,MINERAL,0.043329302221536636
CH-657b-CLI,CH-657b,CLI,MINERAL,0.4781513810157776
CH-657c-FEO,CH-657c,FEO,MINERAL,0.012626102194190025
CH-657c-HE,CH-657c,HE,GASEOUS,0.07945245504379272
CH-657d-ALO,CH-657d,ALO,MINERAL,0.017576102167367935
CH-657d-HAL,CH-657d,HAL,MINERAL,0.13630837202072144
CH-771a-AMM,CH-771a,AMM,GASEOUS,0.04094374552369118
CH-771a-H2O,CH-771a,H2O,LIQUID,0.6461635828018188
CH-771a-O,CH-771a,O,GASEOUS,0.114089235663414
CH-771b-FEO,CH-771b,FEO,MINERAL,0.04987352713942528
CH-771b-LES,CH-771b,LES,GASEOUS,0.0369969941675663
CH-771c-TCO,CH-771c,TCO,MINERAL,0.12222208827733994
CH-771d-BRM,CH-771d,BRM,MINERAL,0.4024496376514435
CH-771d-NE,CH-771d,NE,GASEOUS,0.01631295494735241
CH-771d-SIO,CH-771d,SIO,MINERAL,0.03602441027760506
CH-913a-BRM,CH-913a,BRM,MINERAL,0.32430794835090637
CH-913b-H2O,CH-913b,H2O,LIQUID,0.03938932344317436
CH-913h-AMM,CH-913h,AMM,MINERAL,0.3601212501525879
CH-913h-HE,CH-913h,HE,GASEOUS,0.09793175756931305
CH-913i-AMM,CH-913i,AMM,MINERAL,0.015697108581662178
CH-913i-HE,CH-913i,HE,GASEOUS,0.037328921258449554
CH-913j-AMM,CH-913j,AMM,MINERAL,0.03818463906645775
CH-913j-HE,CH-913j,HE,GASEOUS,0.0430668368935585
DC-094a-BRM,DC-094a,BRM,MINERAL,0.011411773972213268
DC-094a-CLI,DC-094a,CLI,MINERAL,0.5479992032051086
DC-094b-H2O,DC-094b,H2O,LIQUID,0.022234950214624405
DC-094c-ALO,DC-094c,ALO,MINERAL,0.04570656269788742
DC-094c-FEO,DC-094c,FEO,MINERAL,0.041434019804000854
DC-094c-LST,DC-094c,LST,MINERAL,0.44588980078697205
DC-094d-FEO,DC-094d,FEO,MINERAL,0.04153338447213173
DC-094d-LIO,DC-094d,LIO,MINERAL,0.2549595534801483
DC-094d-N,DC-094d,N,GASEOUS,0.05845633149147034
DC-094e-AR,DC-094e,AR,GASEOUS,0.11940354108810425
DC-724a-HE,DC-724a,HE,GASEOUS,0.15582124888896942
DC-724a-SIO,DC-724a,SIO,MINERAL,0.45006614923477173
DC-724b-CLI,DC-724b,CLI,MINERAL,0.5402446985244751
DC-724d-FEO,DC-724d,FEO,MINERAL,0.023856310173869133
DC-724d-GAL,DC-724d,GAL,MINERAL,0.045645132660865784
DC-724d-SIO,DC-724d,SIO,MINERAL,0.5906504988670349
DC-724f-AMM,DC-724f,AMM,MINERAL,0.026753893122076988
DC-724f-HE,DC-724f,HE,GASEOUS,0.033523451536893845
DC-724i-BER,DC-724i,BER,MINERAL,0.043725479394197464
DC-823a-ALO,DC-823a,ALO,MINERAL,0.4314126670360565
DC-823a-CLI,DC-823a,CLI,MINERAL,0.019745880737900734
DC-823a-LIO,DC-823a,LIO,MINERAL,0.025835609063506126
DC-823a-MGS,DC-823a,MGS,MINERAL,0.45206332206726074
DC-823b-FEO,DC-823b,FEO,MINERAL,0.01969989202916622
DC-823b-H2O,DC-823b,H2O,LIQUID,0.5163999199867249
DC-823b-O,DC-823b,O,GASEOUS,0.4603876769542694
DC-823c-AMM,DC-823c,AMM,GASEOUS,0.03505745157599449
DC-823c-FEO,DC-823c,FEO,MINERAL,0.03412304073572159
DC-823c-TAI,DC-823c,TAI,MINERAL,0.012130219489336014
DC-823d-BER,DC-823d,BER,MINERAL,0.027040774002671242
DC-823d-SIO,DC-823d,SIO,MINERAL,0.47422775626182556
DC-823f-HE,DC-823f,HE,GASEOUS,0.03169142082333565
DC-823h-H,DC-823h,H,GASEOUS,0.04615822806954384
DC-823i-BRM,DC-823i,BRM,MINERAL,0.32140621542930603
DC-970a-H,DC-970a,H,GASEOUS,0.08541747182607651
DC-970a-HE,DC-970a,HE,GASEOUS,0.06717872619628906
DC-970a-LIO,DC-970a,LIO,MINERAL,0.18150535225868225
DC-970a-SIO,DC-970a,SIO,MINERAL,0.5757455229759216
DC-970b-FEO,DC-970b,FEO,MINERAL,0.5728245973587036
DC-970b-O,DC-970b,O,GASEOUS,0.09556084871292114
DC-970d-ALO,DC-970d,ALO,MINERAL,0.011931592598557472
DC-970d-GAL,DC-970d,GAL,MINERAL,0.25793033838272095
DC-970d-HEX,DC-970d,HEX,LIQUID,0.11027617752552032
DC-970e-GAL,DC-970e,GAL,MINERAL,0.06299451738595963
DC-970e-LST,DC-970e,LST,MINERAL,0.04312557727098465
DW-161a-CLI,DW-161a,CLI,MINERAL,0.03990473970770836
DW-161b-BOR,DW-161b,BOR,MINERAL,0.17328090965747833
DW-161b-MAG,DW-161b,MAG,MINERAL,0.01287146843969822
DW-161b-O,DW-161b,O,GASEOUS,0.19162617623806
DW-161c-AMM,DW-161c,AMM,MINERAL,0.021108459681272507
DW-161c-H,DW-161c,H,GASEOUS,0.015224545262753963
DW-161c-HE,DW-161c,HE,GASEOUS,0.13241350650787354
DW-161d-AMM,DW-161d,AMM,MINERAL,0.01877640374004841
DW-419a-BOR,DW-419a,BOR,MINERAL,0.11618346720933914
DW-419a-CLI,DW-419a,CLI,MINERAL,0.40486782789230347
DW-419a-O,DW-419a,O,GASEOUS,0.32839304208755493
DW-419c-CLI,DW-419c,CLI,MINERAL,0.4971029758453369
DW-419c-HE,DW-419c,HE,GASEOUS,0.08424229174852371
DW-419c-HEX,DW-419c,HEX,LIQUID,0.03944920003414154
DW-419d-CLI,DW-419d,CLI,MINERAL,0.3697870671749115
DW-456a-GAL,DW-456a,GAL,MINERAL,0.29741087555885315
DW-456a-SIO,DW-456a,SIO,MINERAL,0.028993435204029083
DW-456b-FEO,DW-456b,FEO,MINERAL,0.032936662435531616
DW-456b-LST,DW-456b,LST,MINERAL,0.5284507870674133
DW-456c-FEO,DW-456c,FEO,MINERAL,0.43518170714378357
DW-456c-GAL,DW-456c,GAL,MINERAL,0.2474656105041504
DW-456d-LST,DW-456d,LST,MINERAL,0.012347223237156868
DW-456d-MGS,DW-456d,MGS,MINERAL,0.4064136743545532
DW-456g-HE3,DW-456g,HE3,GASEOUS,0.1554194986820221
DW-739a-HEX,DW-739a,HEX,LIQUID,0.03901740536093712
DW-739a-TIO,DW-739a,TIO,MINERAL,0.027404747903347015
DW-739b-AMM,DW-739b,AMM,MINERAL,0.0880100205540657
DW-739c-CLI,DW-739c,CLI,MINERAL,0.03118234872817993
DW-739c-FEO,DW-739c,FEO,MINERAL,0.5094196200370789
DW-739d-H2O,DW-739d,H2O,MINERAL,0.4878639280796051
DW-739d-TIO,DW-739d,TIO,MINERAL,0.023558657616376877
DW-835a-HAL,DW-835a,HAL,MINERAL,0.09830160439014435
DW-835b-HAL,DW-835b,HAL,MINERAL,0.037923652678728104
DW-835b-SIO,DW-835b,SIO,MINERAL,0.013567836955189705
DW-835c-BOR,DW-835c,BOR,MINERAL,0.1833861619234085
DW-835c-N,DW-835c,N,GASEOUS,0.01247948408126831
DW-835d-HAL,DW-835d,HAL,MINERAL,0.09282063692808151
DX-325a-AMM,DX-325a,AMM,LIQUID,0.07632458209991455
DX-325a-HE,DX-325a,HE,GASEOUS,0.23680539429187775
DX-325a-SIO,DX-325a,SIO,MINERAL,0.03033280000090599
DX-325b-LIO,DX-325b,LIO,MINERAL,0.03339681401848793
DX-325b-SIO,DX-325b,SIO,MINERAL,0.4048359990119934
DX-325b-TAI,DX-325b,TAI,MINERAL,0.02276040054857731
DX-325c-MAG,DX-325c,MAG,MINERAL,0.041485995054244995
DX-325d-HE,DX-325d,HE,GASEOUS,0.10380004346370697
DX-325e-BRM,DX-325e,BRM,MINERAL,0.03768743947148323
DX-325e-GAL,DX-325e,GAL,MINERAL,0.28490784764289856
DX-325e-SIO,DX-325e,SIO,MINERAL,0.02210931107401848
DX-561a-HE,DX-561a,HE,GASEOUS,0.013628745451569557
DX-561b-AMM,DX-561b,AMM,MINERAL,0.02388310432434082
DX-561b-SIO,DX-561b,SIO,MINERAL,0.022469433024525642
DX-561c-FEO,DX-561c,FEO,MINERAL,0.6860029101371765
DX-561c-LST,DX-561c,LST,MINERAL,0.45402732491493225
DX-561c-SIO,DX-561c,SIO,MINERAL,0.01090142223984003
DX-561e-F,DX-561e,F,GASEOUS,0.1425413340330124
DX-561f-N,DX-561f,N,MINERAL,0.04705778881907463
DX-561g-AR,DX-561g,AR,MINERAL,0.1865687519311905
DX-561g-H,DX-561g,H,GASEOUS,0.26198145747184753
